date,time,grid_id,region,gmv,cnt_call,is_exp,const,cnt_call_1
2020/3/11,4,OL10F1i397j763,12,-23.690068629656135,7.519618828120694,-1,1,19.15900751801885
2020/3/11,5,OL10F1i397j763,12,-19.655572009249703,7.519618828120694,-1,1,13.664140906087402
2020/3/11,6,OL10F1i397j763,12,-26.938992341888216,2.366890142695977,-1,1,11.423796799369814
2020/3/11,7,OL10F1i397j763,12,-26.285738989594503,-0.2094742000163819,-1,1,11.08777656337504
2020/3/11,8,OL10F1i397j763,12,-26.2857389895945,-0.2094742000163819,-1,1,11.08777656337504
2020/3/11,9,OL10F1i397j763,12,-26.2857389895945,-0.2094742000163819,-1,1,11.087776563375044
2020/3/11,10,OL10F1i397j763,12,-26.2857389895945,-0.2094742000163819,-1,1,11.087776563375042
2020/3/11,11,OL10F1i397j763,12,-26.2857389895945,-0.2094742000163819,-1,1,13.664140906087402
2020/3/11,12,OL10F1i397j763,12,-18.29199966787518,2.366890142695977,-1,1,21.706078340085902
2020/3/11,13,OL10F1i397j763,12,-8.312792690951301,10.095983170833051,-1,1,29.12232696236156
2020/3/11,14,OL10F1i397j763,12,-7.642336899731443,17.82507619897013,-1,1,70.64771416805033
2020/3/11,15,OL10F1i397j763,12,38.40274992422278,59.04690568236787,-1,1,49.73324170406043
2020/3/11,16,OL10F1i397j763,12,12.27657415226641,38.435990940669,-1,1,86.09586417656425
2020/3/11,17,OL10F1i397j763,12,33.17075939538849,74.50509173864202,-1,1,78.07324947389638
2020/3/11,18,OL10F1i397j763,12,39.40982091005585,66.77599871050495,-1,1,68.05055198669442
2020/3/11,19,OL10F1i397j763,12,34.21275379579625,56.470541339655504,-1,1,70.34415644575931
2020/3/11,20,OL10F1i397j763,12,26.769152836294904,59.04690568236787,-1,1,52.58090507129883
2020/3/11,21,OL10F1i397j763,12,16.090858639419174,41.01235528338136,-1,1,36.85141999049865
2020/3/11,22,OL10F1i397j763,12,-7.706226196123834,25.55416922710721,-1,1,31.95785996971381
2020/3/11,23,OL10F1i397j763,12,-5.978181246905294,20.401440541682486,-1,1,57.4623347321975
2020/3/11,24,OL10F1i397j763,12,28.668015167857202,46.16508396880607,-1,1,68.01419317181546
2020/3/11,25,OL10F1i397j763,12,22.17898129835857,56.470541339655504,-1,1,52.309606046772785
2020/3/11,26,OL10F1i397j763,12,13.461030717813086,41.01235528338136,-1,1,55.11900136190931
2020/3/11,27,OL10F1i397j763,12,15.434188457931613,43.58871962609372,-1,1,60.038699074909864
2020/3/11,28,OL10F1i397j763,12,16.587406799332157,48.74144831151843,-1,1,49.952337031516
2020/3/11,29,OL10F1i397j763,12,7.932994461708354,38.435990940669,-1,1,52.309606046772785
2020/3/11,30,OL10F1i397j763,12,22.399031667435196,41.01235528338136,-1,1,52.514239070683196
2020/3/11,31,OL10F1i397j763,12,5.548517530507963,41.01235528338136,-1,1,36.851419990498634
