cnt_answer,gmv,sum_online_time,cnt_call,sum_online_time_lag,cnt_call_lag,cnt_finish,date,time
1.727821347,1.444865157,2.227888631,1.355988561,2.658031776,1.647813198,1.383484969,4,46
1.184282511,1.165447456,1.733978326,1.031808147,2.227888631,1.355988561,1.023475894,4,47
0.674814729,0.805247515,1.204614087,0.695576077,1.733978326,1.031808147,0.749980036,4,48
0.500383932,0.63031011,0.827630425,0.523878697,1.204614087,0.695576077,0.439706566,5,1
0.433272705,0.543264434,0.759646927,0.4441649,0.827630425,0.523878697,0.449650938,5,2
0.374364509,0.450864043,0.632269525,0.368609154,0.759646927,0.4441649,0.410964765,5,3
0.335128262,0.410395499,0.501333377,0.300700217,0.632269525,0.368609154,0.349620652,5,4
0.306367767,0.332866431,0.411089172,0.245677142,0.501333377,0.300700217,0.299338116,5,5
0.274370018,0.266271283,0.375752884,0.202890896,0.411089172,0.245677142,0.265572548,5,6
0.239379982,0.259887308,0.367282342,0.172379969,0.375752884,0.202890896,0.228543931,5,7
0.212275574,0.267193958,0.370324194,0.153543109,0.367282342,0.172379969,0.197547609,5,8
0.193511316,0.265242493,0.37936738,0.144908514,0.370324194,0.153543109,0.175427574,5,9
0.185015166,0.272028928,0.380582558,0.148328022,0.37936738,0.144908514,0.156973277,5,10
0.18758456,0.310615271,0.377833719,0.17267328,0.380582558,0.148328022,0.144815782,5,11
0.23698017,0.332692063,0.431001037,0.23473827,0.377833719,0.17267328,0.170732008,5,12
0.43161212,0.399093859,0.637745348,0.358990467,0.431001037,0.23473827,0.294636452,5,13
0.879104114,0.686790446,1.065247993,0.563711616,0.637745348,0.358990467,0.618170614,5,14
1.557735806,1.274711922,1.667502953,0.844863001,1.065247993,0.563711616,1.24853,5,15
2.242617888,1.740584361,2.310807616,1.177017656,1.667502953,0.844863001,2.145957084,5,16
2.738759495,2.134747191,2.777172776,1.512228504,2.310807616,1.177017656,3.018330282,5,17
2.987447634,2.371248775,2.796939784,1.775215721,2.777172776,1.512228504,3.384944719,5,18
2.938924853,2.342608244,2.471701394,1.918023111,2.796939784,1.775215721,3.074982225,5,19
2.608891373,2.227166951,2.086021017,1.938035981,2.471701394,1.918023111,2.469210548,5,20
2.176562485,2.141044781,1.862815001,1.868716707,2.086021017,1.938035981,2.048975071,5,21
1.87009314,1.995843316,1.753119955,1.794458667,1.862815001,1.868716707,1.856803325,5,22
