cnt_answer,gmv,sum_online_time,cnt_call,sum_online_time_lag,cnt_call_lag,cnt_finish,date,time
1.278276483,2.190371186,1.893907488,1.551010493,2.465429471,2.170295062,1.628924218,6,23
0.639720211,1.242390971,1.120309615,0.689048745,1.893907488,1.551010493,0.887459326,6,24
0.300344937,0.721936091,0.433231233,0.550120131,1.120309615,0.689048745,0.296387315,7,1
0.244897749,0.393387,0.309615331,0.52575211,0.433231233,0.550120131,0.221609079,7,2
0.190827797,0.249667991,0.207154761,0.442991622,0.309615331,0.52575211,0.186967796,7,3
0.164621175,0.249664331,0.177841747,0.390961726,0.207154761,0.442991622,0.182173023,7,4
0.245646256,0.370967896,0.283451415,0.46286035,0.177841747,0.390961726,0.255643019,7,5
0.498912609,0.717473549,0.59113739,0.823120942,0.283451415,0.46286035,0.449534459,7,6
0.998600885,1.420119596,1.106752873,1.594316873,0.59113739,0.823120942,0.948291309,7,7
1.582326115,2.195546845,1.684811845,2.409660342,1.106752873,1.594316873,1.604856123,7,8
1.814771317,2.93775607,2.115519031,2.630258352,1.684811845,2.409660342,1.936245367,7,9
1.984721042,3.33428915,2.338887481,2.352629959,2.115519031,2.630258352,2.219230576,7,10
1.834106223,3.345173521,2.38718677,2.104965302,2.338887481,2.352629959,2.021088079,7,11
1.747912816,3.604161924,2.245277735,1.960473388,2.38718677,2.104965302,1.88528226,7,12
1.820384433,3.396219906,2.067313259,1.932125186,2.245277735,1.960473388,1.757730625,7,13
2.082720071,3.169201905,2.007565729,2.046473885,2.067313259,1.932125186,1.873466164,7,14
2.168327284,3.372691485,2.145536759,2.252316513,2.007565729,2.046473885,2.187872655,7,15
1.892772608,3.075108987,2.307774916,2.160352637,2.145536759,2.252316513,2.123731958,7,16
1.707782292,2.837744161,2.42756173,1.980949786,2.307774916,2.160352637,1.90957593,7,17
2.015931463,3.166294801,2.502855562,1.905204935,2.42756173,1.980949786,2.150160889,7,18
2.396559387,3.46098044,2.554830065,1.966936939,2.502855562,1.905204935,2.528092414,7,19
2.048081797,3.313988376,2.612498206,2.257257203,2.554830065,1.966936939,2.140409936,7,20
1.626393634,2.991158233,2.548704435,2.588881727,2.612498206,2.257257203,1.830065012,7,21
1.421078467,2.788157549,2.180758246,2.390377433,2.548704435,2.588881727,1.677934803,7,22
1.15697322,2.339692026,1.532714626,1.660467625,2.180758246,2.390377433,1.367010788,7,23
0.585510152,1.220731418,0.774320952,0.802291043,1.532714626,1.660467625,0.668409407,7,24
0.266500858,0.667051403,0.360161665,0.477393418,0.774320952,0.802291043,0.345353664,8,1
0.227010809,0.446325921,0.241020037,0.460550799,0.360161665,0.477393418,0.260436439,8,2
0.189956118,0.268776084,0.151721582,0.451637555,0.241020037,0.460550799,0.196657484,8,3
0.172520558,0.257534182,0.138999024,0.459425354,0.151721582,0.451637555,0.212241979,8,4
0.2146299,0.394409447,0.288475573,0.560405564,0.138999024,0.459425354,0.258133829,8,5
0.459216213,0.708087326,0.703461784,0.916240453,0.288475573,0.560405564,0.404412109,8,6
1.229885683,1.406789774,1.409213807,1.642688628,0.703461784,0.916240453,0.931472502,8,7
2.320890989,2.457499638,2.213125397,2.525203947,1.409213807,1.642688628,1.661648725,8,8
2.661036459,3.02280684,2.808148091,2.950433367,2.213125397,2.525203947,1.987836615,8,9
2.405257304,3.095322687,3.034571631,2.782284244,2.808148091,2.950433367,1.969215705,8,10
2.356649762,2.7921239,2.930113557,2.263347002,3.034571631,2.782284244,2.196197111,8,11
2.309333568,2.911463534,2.598016571,1.89803634,2.930113557,2.263347002,2.138609432,8,12
2.263646174,2.668590304,2.317439862,1.855169414,2.598016571,1.89803634,1.851021819,8,13
2.394983817,2.710240719,2.22992647,1.937922727,2.317439862,1.855169414,1.760344153,8,14
2.687302725,2.927886126,2.299231888,1.926862564,2.22992647,1.937922727,2.348702363,8,15
2.305777345,3.014865718,2.339804448,1.888343167,2.299231888,1.926862564,2.291996602,8,16
2.039554148,2.866017107,2.389943025,1.830778402,2.339804448,1.888343167,2.118162902,8,17
2.05610382,3.232859875,2.51638386,1.922296176,2.389943025,1.830778402,2.171315862,8,18
2.574859198,3.67400187,2.768151553,2.186831628,2.51638386,1.922296176,2.070432978,8,19
2.437204665,3.208606899,2.874990311,2.479339446,2.768151553,2.186831628,1.9706426,8,20
2.339109212,2.645491822,2.762630824,2.509259198,2.874990311,2.479339446,2.197702017,8,21
2.111028698,2.586325504,2.339479167,2.125239796,2.762630824,2.509259198,2.096354472,8,22
1.63622701,2.093710099,1.708775326,1.526760491,2.339479167,2.125239796,1.447268495,8,23
